RELAY_CTRL_WORD_INFO_NO,934,/* 保护控制字定值表 */
RELAY_DZ_AREA_INFO_NO,935,/* 保护定值区号表 */
RELAY_YB_INFO_NO,936,/* 保护软压板表 */
RELAY_FAULT_INFO_NO,937,/* 保护故障量表 */
RELAY_FAULT_RESULT_NO,938,/* 保护故障分析结果表 */
RELAY_REAL_FAULT_NO,939,/* 保护故障实时记录表 */
RELAY_REAL_WARN_NO,940,/* 保护告警实时记录表 */
RELAY_REAL_EVENT_NO,941,/* 保护事件实时记录表 */
RELAY_REAL_FAULT_RECORD_NO,942,/* 故障录波实时记录表 */
RELAY_REAL_REPAIR_NO,943,/* 保护检修实时记录表 */
RELAY_FORCE_CALL_NO,944,/* 录波召唤缓存表 */
RELAY_AUTODEVICE_SETTING_INFO_NO,945,/* 安自装置定值表 */
RELAY_AUTODEVICE_SETTING_COND_NO,946,/* 安自装置定值条件表 */
RELAY_REAL_DEV_REPORT_NO,950,/* 微机保护实时装置故障报告表 */
RELAY_REAL_FAULT_REPORT_NO,951,/* 微机保护实时电网故障报告表 */
RELAY_REAL_EVENT_NEW_NO,952,/* 微机保护实时故障事件记录表 */
RELAY_FAULT_NOTE_NO,953,/* 微机保护故障归档记录表 */
RELAY_WAIT_COMMAND_NO,970,/* 保护召唤命令记录表 */
TEST_NO,999,/* 临时测试表 */
HAWK_TEST_NO,1000,/* hawk_test */
SCADA_PLAN_SAMPLE_NO,1001,/* SCADA计划值采样模板表 */
RTNET_INDEX_SAMPLE_NO,1002,/* 状态估计指标采样模板表 */
RTN_DATA_NO,1003,/* 采样摸板 */
IFA_ALARM_SYSTEM_CACHE_NO,1006,/* ISW系统间告警直传缓存表 */
IFA_DIRECT_ALARM_NO,1007,/* ISW告警直传表 */
THUNDER_RISK_PARA_NO,1008,/* 雷电风险参数表 */
THUNDER_RISK_INFO_NO,1009,/* 雷电风险信息表 */
ISW_DSA_TSAFAULT_NO,1010,/* ISW_DSA暂态故障表 */
ISW_DSA_MODE_NO,1011,/* ISW_DSA小干扰模式表 */
ISW_DSA_SSINTF_NO,1012,/* ISW_DSA静稳断面表 */
ISW_DSA_VSABASE_NO,1013,/* ISW_DSA基态电压裕度 */
ISW_DSA_VSANBASE_NO,1014,/* ISW_DSA故障扫描电压裕度 */
ISW_DSA_STATUS_NO,1015,/* ISW_DSA状态表 */
ISW_TRIP_REASON_NO,1016,/* ISW_故障跳闸原因 */
ISW_ALARM_TRANS_NO,1017,/* ISW_告警直传结果 */
ISW_COMPENSATOR_CACHE_NO,1018,/* ISW容抗器投切状态缓存表 */
ISW_COMPENSATOR_SWITCH_NO,1019,/* ISW容抗器投切表 */
ISW_DSA_TSM_NO,1020,/* ISW_DSA暂态安全裕度 */
ISW_DSA_TSDS_NO,1021,/* ISW_DSA暂态安全辅助决策 */
ISW_DSA_SSM_NO,1022,/* ISW_DSA静态稳定裕度 */
ISW_DSA_SSDS_NO,1023,/* ISW_DSA静态安全辅助决策 */
ISW_DSA_VSM_NO,1024,/* ISW_DSA电压稳定裕度 */
ISW_DSA_VSDS_NO,1025,/* ISW_DSA电压安全辅助决策 */
ISW_DSA_DSM_NO,1026,/* ISW_DSA动态安全裕度 */
ISW_DSA_DSDS_NO,1027,/* ISW_DSA动态安全辅助决策 */
ISW_DSA_SMA_NO,1028,/* ISW_DSA稳定裕度评估 */
ISW_SCC_INFO_NO,1029,/* ISW短路电流计算结果表 */
ISW_SA_OVR_OPEN_NO,1030,/* ISW_SA越限开断表 */
ISW_SENS_STATIC_NO,1031,/* ISW_SENS统计信息表 */
IFA_VOLTAGE_CHG_NO,1032,/* IFA_电压变化表 */
IFA_SYS_VOLTAGE_STATIC_NO,1033,/* IFA_全网电压统计表 */
IFA_NEAR_VOLTAGE_STATIC_NO,1034,/* IFA_近区电压统计表 */
ISW_RTM_STATIC_NO,1035,/* ISW_RTM统计信息表 */
ISW_RTM_BRANCH_STATIC_NO,1036,/* ISW_RTM支路越限统计表 */
ISW_RTM_VOLTAGE_STATIC_NO,1037,/* ISW_RTM电压越限统计表 */
ISW_RTM_POWER_STATIC_NO,1038,/* ISW_RTM潮流越限统计表 */
ISW_PV_CACHE_NO,1039,/* ISW_PV缓存表 */
ISW_APP_CFG_NO,1040,/* ISW应用配置表 */
ISW_APP_WARN_NO,1041,/* ISW应用告警表 */
ISW_SE_STATIC_NO,1042,/* ISW_SE统计信息表 */
ISW_SE_BRANCH_STATIC_NO,1043,/* ISW_SE支路组越限统计表 */
ISW_SE_VOLTAGE_STATIC_NO,1044,/* ISW_SE电压越限统计表 */
ISW_SE_POWER_STATIC_NO,1045,/* ISW_SE潮流越限统计表 */
ISW_SA_BRANCH_STATIC_NO,1046,/* ISW_SA支路组越限统计表 */
ISW_SA_VOLTAGE_STATIC_NO,1047,/* ISW_SA电压越限统计表 */
ISW_SA_POWER_STATIC_NO,1048,/* ISW_SA潮流越限统计表 */
ISW_SA_STATIC_NO,1049,/* ISW_SA统计信息表 */
IFA_EVENT_NO,1050,/* IFA综合故障事件表 */
IFA_POWER_CHG_NO,1051,/* IFA潮流变化表 */
IFA_PMU_DATA_NO,1052,/* IFA_PMU数据表 */
IFA_STATIC_INFO_NO,1053,/* IFA统计信息表 */
IFA_SYS_POWER_STATIC_NO,1054,/* IFA全网潮流统计表 */
IFA_NEAR_POWER_STATIC_NO,1055,/* IFA近区潮流统计表 */
IFA_PARA_CFG_NO,1056,/* IFA参数配置表 */
IFA_COMTRADE_INDEX_NO,1057,/* IFA故障录波文件索引表 */
IFA_PMU_DATA_CACHE_NO,1058,/* IFA_PMU数据缓存表 */
ISW_CASE_INDEX_NO,1059,/* ISW_CASE索引表 */
IFA_BRK_BUFFER_INFO_NO,1060,/* IFA开关缓冲信息表 */
IFA_RELAY_BUFFER_INFO_NO,1061,/* IFA保护信号缓冲信息表 */
IFA_BRK_INFO_NO,1062,/* IFA开关信息表 */
IFA_RELAY_INFO_NO,1063,/* IFA保护信号信息表 */
IFA_EVENT_INFO_NO,1064,/* IFA事件信息表 */
IFA_RESULT_INFO_NO,1065,/* IFA故障分析结果表 */
IFA_NOPOWER_AREA_NO,1066,/* IFA停电区域表 */
IFA_REF_BRK_INFO_NO,1067,/* IFA拒动开关信息表 */
IFA_RCV_SIG_INFO_NO,1068,/* IFA信号统计信息表 */
IFA_TRIP_INFO_NO,1069,/* IFA跳闸信息表 */
IFA_BRK_TRIP_INFO_NO,1070,/* IFA开关故障跳闸信息表 */
IFA_STATION_INFO_NO,1072,/* IFA排除厂站信息表 */
IFA_MODEL_VERIFY_RESULT_NO,1073,/* IFA模型验证结果表 */
IFA_DIRECT_ALARM_CACHE_NO,1074,/* IFA告警直传缓存表 */
IFA_DISCR_SIG_BUFFER_NO,1075,/* IFA刀闸缓冲信息表 */
IFA_RELAY_SIG_MAP_NO,1076,/* IFA保护信号类型映射表 */
ISW_RECORD_CACHE_NO,1077,/* ISW故障录波报文缓存表 */
IFA_LOGIC_UNIT_NO,1080,/* IFA逻辑单元表 */
IFA_LOGIC_TRIP_NO,1081,/* IFA逻辑跳闸表 */
OAA_LOST_DEV_NO,1101,/* OAA停电设备表 */
OAA_LOST_FAC_NO,1102,/* OAA停电厂站表 */
OAA_VIP_LOAD_NO,1103,/* OAA重要用户基础信息表 */
LOAD_CTRL_DEFINE_NO,1104,/* LOAD拉限电序位定义表 */
LOADCTRL_HIS_NO,1105,/* LOAD自动拉路切除历史记录表 */
LOADCTRL_CYCLE_NO,1106,/* LOAD自动拉路控制定时定义表 */
LTA_AREA_FAC_NO,1107,/* LTA失电厂站表 */
LTA_SUB_AREA_NO,1108,/* LTA失电子区表 */
LTA_SUB_FAC_NO,1109,/* LTA失电子区厂站表 */
LTA_AREA_REFORM_NO,1110,/* LTA恢复方案表 */
LTA_AREA_REFORM_STEP_NO,1111,/* LTA失电方案恢复步骤表 */
LTA_EVENT_NO,1112,/* LTA事件表 */
OAA_LOST_STATICS_NO,1113,/* OAA停电信息统计表 */
LTA_POWER_INFO_NO,1114,/* LTA电源点信息表 */
OAA_LOST_VIP_NO,1115,/* OAA停电用户表 */
LOAD_CLIENT_WARN_NO,1116,/* LOAD拉路告警表 */
LOAD_SD_CMD_NO,1117,/* LOAD省调下发控制记录表 */
LOAD_DD_ACT_NO,1118,/* LOAD地调上送执行结果表 */
LOAD_EVENT_INFO_NO,1119,/* LOAD拉路事件信息表 */
LOAD_ACT_INFO_NO,1120,/* LOAD拉路操作信息表 */
LOAD_RESTORE_INFO_NO,1121,/* LOAD送电操作信息表 */
CURRENT_WARN_HIS_NO,1122,/* 接地告警操作历史表 */
LOAD_CTRL_INFO_NO,1123,/* LOAD拉限电序位表 */
RISK_ANALYS_ALARM_NO,1130,/* 供电风险分析告警登录表 */
LOAD_IMPORTANT_INFO_NO,1131,/* 负荷类型定义表 */
LINK_CONF_NO,1200,/* 通道参数表 */
ST_CONF_NO,1201,/* 通信厂站信息表 */
RECV_ANALOG_NO,1202,/* 接收遥测信息表 */
RECV_POINT_NO,1203,/* 接收遥信信息表 */
SEND_ANALOG_NO,1204,/* 发送遥测信息表 */
SEND_POINT_NO,1205,/* 发送遥信信息表 */
SEND_DC_NO,1206,/* 下行遥控信息表 */
SEND_PD_NO,1207,/* 下行遥调信息表 */
SEND_SP_NO,1208,/* 下行设点信息表 */
CDT_INFO_NO,1209,/* CDT规约表old */
SC1801_ID_NO,1210,/* sc1801规约表 */
IEC101_INFO_NO,1211,/* IEC101规约表old */
U4F_INFO_NO,1212,/* U4F规约表old */
IEC104_INFO_NO,1213,/* IEC104规约表old */
DL476_INFO_NO,1214,/* DL476规约表old */
TASE2_INFO_NO,1215,/* TASE2规约表old */
DL476_GROUP_DEFINE_NO,1216,/* DL476分组定义表old */
DL476_GROUP_SEND_NO,1217,/* DL476分组转发表old */
MULTI_ANALOG_NO,1218,/* 多源遥测信息表 */
MULTI_POINT_NO,1219,/* 多源遥信信息表 */
NODE_CONF_NO,1220,/* 通信节点配置表 */
YX_ZF_INDEX_CONF_NO,1221,/* 遥信索引配置表 */
YC_ZF_INDEX_CONF_NO,1222,/* 遥测索引配置表 */
CARD_CONF_NO,1223,/* 板卡号参数表 */
ANALOG_BORDER_INFO_NO,1224,/* 遥测边界点关系表 */
POINT_BORDER_INFO_NO,1225,/* 遥信边界点关系表 */
LINK_CHANNEL_CONF_NO,1226,/* 链路连接配置表 */
NEW_NODE_CONF_NO,1227,/* 新通信节点配置表 */
COM_PARA_CONF_NO,1228,/* 通信参数配置表 */
SEND_PLAN_NO,1230,/* 下行计划信息表 */
COMM_FAC_INFO_NO,1240,/* 通讯厂站表 */
CHANNEL_INFO_NO,1241,/* 通道表 */
FES_ROUTE_DEV_NO,1242,/* 前置数采网络设备表 */
FES_NET_DEV_NO,1243,/* 前置网络设备表 */
FES_CONFIG_NO,1244,/* 前置配置表 */
FES_YX_DEFINE_NO,1245,/* 前置遥信定义表 */
FES_YC_DEFINE_NO,1246,/* 前置遥测定义表 */
FES_YM_DEFINE_NO,1247,/* 前置遥脉定义表 */
FES_YX_SEND_NO,1248,/* 前置遥信转发表 */
FES_YC_SEND_NO,1249,/* 前置遥测转发表 */
FES_PLAN_DEFINE_NO,1250,/* 前置计划值定义表 */
FES_OP_INFO_NO,1251,/* 前置操作信息表 */
TASE2_TRANSFER_NO,1252,/* TASE2传输集表 */
ICCP_PLAN_DEFINE_NO,1253,/* TASE2计划值定义表 */
CONTROL_CENTER_MAP_NO,1260,/* 控制中心映射表 */
CDT_INFO_NEW_NO,1261,/* CDT规约表 */
IEC101_INFO_NEW_NO,1262,/* IEC101规约表 */
U4F_INFO_NEW_NO,1263,/* U4F规约表 */
IEC104_INFO_NEW_NO,1264,/* IEC104规约表 */
DL476_INFO_NEW_NO,1265,/* DL476规约表 */
RTU_PROTOCOL1_NO,1266,/* S5规约表 */
RTU_PROTOCOL2_NO,1267,/* DNP规约表 */
RTU_PROTOCOL3_NO,1268,/* 远动规约3 */
RTU_PROTOCOL4_NO,1269,/* 远动规约4 */
RTU_PROTOCOL5_NO,1270,/* 远动规约5 */
SC1801_INFO_NO,1271,/* SC1801规约表 */
TASE2_INFO_NEW_NO,1272,/* TASE2规约表 */
DL476_GROUP_DEFINE_NEW_NO,1273,/* DL476分组定义表 */
DL476_GROUP_SEND_NEW_NO,1274,/* DL476分组转发表 */
PROTOCOL_MAP_NEW_NO,1275,/* 规约映射表 */
PROTOCOL_MAP_NO,1280,/* 前置规约映射表 */
COMM_FAC_CONF_NO,1281,/* 通讯厂站表old */
LINK_ST_CONF_NO,1282,/* 链路厂站表 */
LINK_ROUTE_INFO_NO,1283,/* 链路路由信息表 */
LINK_TS_INFO_NO,1284,/* 链路终端服务器表 */
SEC_ENC_TUNNEL_NO,1291,/* 加密模块隧道信息表 */
SEC_ENC_POLICY_NO,1292,/* 加密模块访控策略信息表 */
SEC_ENC_TUNNELSTAT_NO,1293,/* 加密模块隧道实时状态表 */
OPA_AGC_NO,1300,/* AGC区域输入表 */
PLANT_AGC_NO,1301,/* AGC电厂表 */
PLC_AGC_NO,1302,/* AGC电厂控制器表 */
UNIT_AGC_NO,1303,/* AGC机组表 */
UTIL_AGC_NO,1304,/* 相邻区域表 */
TIE_AGC_NO,1305,/* 联络线走廊表 */
TYLN_AGC_NO,1306,/* 联络线表 */
FHZRT_AGC_NO,1307,/* 合格率定义表 */
FHZIF_AGC_NO,1308,/* 合格率条件表 */
OPAEXP_AGC_NO,1310,/* AGC区域输出表 */
ALMTYP_AGC_NO,1311,/* 告警定义表 */
ZOAN_AGC_NO,1312,/* AGC区域量测表 */
ZTAN_AGC_NO,1313,/* 联络线量测表 */
ALARM_AGC_NO,1314,/* 告警登录表 */
AGCOP_AGC_NO,1315,/* 操作登录表 */
RTM10_AGC_NO,1316,/* AGC实时监视表 */
GROUP_AGC_NO,1317,/* AGC分组控制定义表 */
SCHEME_AGC_NO,1318,/* AGC预制方案定义表 */
TIMEVT_AGC_NO,1319,/* AGC时间方案定义表 */
YXMON_AGC_NO,1320,/* AGC遥信监视表 */
CURVC_AGC_NO,1321,/* AGC当时曲线表 */
CONTROL_GROUP_AGC_NO,1322,/* AGC控制组信息表 */
VERIFY_RESULT_AGC_NO,1323,/* AGC模型验证结果表 */
GTY_AGC_NO,1324,/* AGC发电类型统计表 */
ONLINE_ALARM_AGC_NO,1325,/* AGC在线告警总表 */
DCS_AGC_NO,1326,/* DCS信息表 */
DCSRESULT_AGC_NO,1327,/* DCS结果表 */
RTEST_SEC_AGC_NO,1328,/* 随动性测试分段信息表 */
AGC_1MIN_STAT_NO,1500,/* AGC1分钟历史模板表 */
AGC_NERCP_STAT_NO,1501,/* AGC考核时段历史模板表 */
AGC_30MIN_STAT_NO,1502,/* AGC30分钟历史模板表 */
AGC_1HOUR_STAT_NO,1503,/* AGC1小时历史模板表 */
AGC_1DAY_STAT_NO,1504,/* AGC1天历史模板表 */
AGC_1MON_STAT_NO,1505,/* AGC1月历史模板表 */
AGC_1YEAR_STAT_NO,1506,/* AGC1年历史模板表 */
PLC_1HOUR_STAT_NO,1510,/* PLC1小时历史模板表 */
PLC_1DAY_STAT_NO,1511,/* PLC1天历史模板表 */
PLC_1MON_STAT_NO,1512,/* PLC1月历史模板表 */
PLC_1YEAR_STAT_NO,1513,/* PLC1年历史模板表 */
PLC_TEST_STAT_NO,1516,/* PLC响应测试模板表 */
PLC_RTEST_STAT_NO,1517,/* PLC随动性测试模板表 */
FHZ_1HOUR_STAT_NO,1520,/* 合格率1小时历史模板表 */
FHZ_1DAY_STAT_NO,1521,/* 合格率1天历史模板表 */
FHZ_1MON_STAT_NO,1522,/* 合格率1月历史模板表 */
FHZ_1YEAR_STAT_NO,1523,/* 合格率1年历史模板表 */
AGC_DCS_STAT_NO,1530,/* DCS历史模板表 */
YX_ALARM_NO,1750,/* 遥信监视表 */
YC_ALARM_NO,1751,/* 遥测监视表 */
ALARM_DOMAIN_INFO_NO,1752,/* 值班告警系统类型表 */
ALARM_USER_INFO_NO,1753,/* 值班系统人员信息表 */
ALARM_ONDUTY_INFO_NO,1754,/* 值班系统排班表 */
DOT_RECV_NO,1755,/* 点集数据接收表 */
OSM_CONFIGURE_NO,1756,/* OSM配置信息表 */
OSM_PLAN_PROCESSING_NO,1757,/* OSM预案处理表 */
YX_BW_NO,1800,/* 遥信变位告警表 */
YC_OVER_NO,1801,/* 遥测越限告警表 */
YX_SOE_NO,1802,/* SOE告警表 */
SEC_OVER_NO,1803,/* 稳定监控告警表 */
OP_YX_NO,1804,/* 遥信操作告警表 */
OP_YC_NO,1805,/* 遥测操作告警表 */
OP_CTRL_NO,1806,/* 控制操作告警表 */
OP_TOKEN_NO,1807,/* 置牌操作告警表 */
ACCIDENT_INFO_NO,1808,/* 事故告警表 */
OP_DEV_NO,1809,/* 设备操作告警表 */
SCA_OTHER_WARN_NO,1810,/* 其他事件告警表 */
PROC_WARN_INFO_NO,1811,/* 进程告警状态信息表 */
CHANNEL_GK_NO,1812,/* 通道工况登录表 */
PLAN_EVENT_WARN_NO,1813,/* 计划值事件告警表 */
DEV_STATE_WARN_NO,1814,/* 一次设备监视告警表 */
COMM_FAC_GK_NO,1815,/* 通讯厂站工况登录表 */
RL_YX_WARN_NO,1816,/* 二次遥信告警表 */
AGC_RESERVE_NO,1817,/* AGC备用告警表 */
AGC_OP_NO,1818,/* AGC操作登录表 */
AGC_UNIT_WARN_NO,1819,/* AGC机组告警表 */
AGC_MEAS_NO,1820,/* AGC量测告警表 */
AGC_OPA_WARN_NO,1821,/* AGC区域告警表 */
AGC_EVENT_NO,1822,/* AGC事件告警表 */
AGC_UTIL_WARN_NO,1823,/* AGC相邻区域告警表 */
AGC_RUN_NO,1824,/* AGC运行情况告警表 */
AGC_STAT_NO,1825,/* AGC运行状态告警表 */
AGC_PLC_WARN_NO,1826,/* PLC告警表 */
AGC_TYLN_WARN_NO,1827,/* 联络线告警表 */
AGC_TIE_WARN_NO,1828,/* 联络线走廊告警表 */
DATABASE_RESOURCE_INFO_NO,1829,/* 数据库状态告警表 */
AGC_PLC_CMD_NO,1830,/* PLC指令记录 */
AGC_TEST_CURVE_NO,1831,/* PLC测试记录 */
FGC_OP_NO,1832,/* 风光储操作登录表 */
FGC_PLC_WARN_NO,1833,/* 风光储PLC告警表 */
FGC_EVENT_NO,1834,/* 风光储运行告警表 */
FGC_PLC_CMD_NO,1835,/* 风光储PLC指令记录 */
SUBSTATION_UPLOAD_INFO_NO,1839,/* 变电站告警上传登录表 */
WAM_DI_WARN_NO,1840,/* WAM_DI告警表 */
RTU_CHECK_TIME_NO,1841,/* RTU对时告警表 */
FES_NDEV_GK_NO,1842,/* 前置网络设备工况登录表 */
FES_GPS_DEV_NO,1843,/* 时钟设备工况登录表 */
CHAN_IF_DUTY_NO,1844,/* 通道值班备用登录表 */
CHANNEL_LINK_NO,1845,/* 通道连接机器登录表 */
FES_GK_NO,1846,/* 前置工况登录表 */
FES_YK_RECORD_NO,1847,/* 前置遥控记录表 */
OSM_ALARM_NO,1850,/* 技术系统监视告警表 */
DSA_WARMAP_WARN_NO,1851,/* DSA告警表 */
DSA_WARMAP_STC_WARN_NO,1852,/* DSA_STC告警表 */
DSA_WARMAP_PMA_WARN_NO,1853,/* DSA_PMA告警表 */
SCMS_SC_IED_EVENT_WARN_NO,1856,/* 稳控装置事件告警表 */
SCMS_SC_IED_ACTION_WARN_NO,1857,/* 稳控装置动作告警表 */
SCMS_SC_IED_ACTION_DATA_NO,1858,/* 稳控装置动作相关数据表 */
ISW_WARN_NO,1860,/* ISW告警表 */
ISW_LN_TRIP_NO,1861,/* ISW_线路跳闸告警表 */
ISW_BUS_TRIP_NO,1862,/* ISW_母线跳闸告警表 */
ISW_TRANS_TRIP_NO,1863,/* ISW_变压器跳闸告警表 */
ISW_GEN_TRIP_NO,1864,/* ISW_机组跳闸告警表 */
ISW_THUNDER_ALARM_NO,1865,/* ISW雷电告警表 */
ISW_ALARM_TRANS_ALARM_NO,1866,/* ISW告警直传告警 */
IFA_TRIP_WARN_NO,1867,/* IFA故障跳闸告警表 */
BYPASS_EVENT_NO,1868,/* 旁路代事件表 */
DIRECT_ALARM_NO,1869,/* 告警直传登录表 */
PAS_OP_EVENT_NO,1870,/* PAS操作事件登录表 */
PAS_MODEL_EVENT_NO,1871,/* PAS网络建模事件登录表 */
RTN_EVENT_NO,1872,/* RTN事件登录表 */
DPFLOW_EVENT_NO,1873,/* DPF事件登录表 */
DPFLOW_ERCASE_LOG_NO,1874,/* DPF误差断面登录表 */
NETCA_EVENT_NO,1875,/* NETCA事件登录表 */
NETEQ_EVENT_NO,1876,/* NETEQ事件登录表 */
SENS_EVENT_NO,1877,/* SENS事件登录表 */
FAULT_EVENT_NO,1878,/* FAULT事件登录表 */
ATC_EVENT_NO,1879,/* ATC事件登录表 */
RELAY_HIS_YB_INFO_NO,1883,/* 微机保护历史压板表 */
RELAY_HIS_DZ_INFO_NO,1884,/* 微机保护历史定值表 */
RELAY_EVENT_NO,1885,/* 微机保护事件告警登录表 */
RELAY_OP_NO,1886,/* 微机保护操作告警登录表 */
RELAY_SIMPLE_REPORT_NO,1887,/* 微机保护简要录波报告表 */
RELAY_FAULT_RECORD_NO,1888,/* 微机保护故障录波记录表 */
RELAY_DEV_WARN_NO,1889,/* 微机保护设备状态登录表 */
RELAY_GRAPH_OP_NO,1890,/* 微机保护画面操作告警登录表 */
RELAY_HIS_FAULT_NO,1891,/* 微机保护故障历史记录表 */
RELAY_HIS_WARN_NO,1892,/* 微机保护告警历史记录表 */
RELAY_HIS_EVENT_NO,1893,/* 微机保护事件历史记录表 */
RELAY_HIS_FAULT_RECORD_NO,1894,/* 微机保护故障录波历史记录表 */
RELAY_ANALYSE_REPORT_NO,1895,/* 微机保护故障分析报告表 */
RELAY_HIS_DEV_REPORT_NO,1896,/* 微机保护历史装置故障报告表 */
RELAY_HIS_FAULT_REPORT_NO,1897,/* 微机保护历史电网故障报告表 */
RELAY_HIS_EVENT_NEW_NO,1898,/* 微机保护历史故障事件记录表 */
WARN_CONFIRM_NO,1899,/* 告警确认表 */
NET_GK_NO,1900,/* 网络工况表 */
MACHINE_RESOURCE_INFO_NO,1901,/* 系统资源信息表 */
OPF_EVENT_NO,1902,/* OPF事件登录表 */
SCD_EVENT_NO,1903,/* SCD事件登录表 */
APP_GK_NO,1904,/* 应用工况表 */
SWITCH_WARN_NO,1905,/* 交换机告警表 */
SAMPLE_MODIFY_WARN_NO,1906,/* 历史数据修改告警表 */
MODEL_OP_NO,1909,/* 模型操作登录表 */
GRAPH_SAVE_WARN_NO,1910,/* 图形保存告警表 */
USER_OP_NO,1911,/* 用户操作表 */
WFES_SYS_GK_NO,1920,/* WFES前置工况告警表 */
WFES_FAC_GK_NO,1921,/* WFES通讯厂站工况告警表 */
WFES_CHANNEL_GK_NO,1922,/* WFES通道工况告警表 */
WFES_PMU_GK_NO,1923,/* WFS_PMU工况告警表 */
WAMS_YC_OVER_WARN_NO,1924,/* WAMS遥测越限告警表 */
WAMS_REFANGLE_WARN_NO,1925,/* WAMS相角参考点切换告警表 */
WAMS_SUBANGLE_OVER_WARN_NO,1926,/* WAMS相对相角差越限告警表 */
GN_STAT_NO,1927,/* 机组进相告警表 */
WAMS_SUBANGLE_OVER2_WARN_NO,1928,/* WAMS相对相角差越限2告警表 */
WAMS_SUBANGLE_OVER3_WARN_NO,1929,/* WAMS相对相角差越限3告警表 */
PMU_ALARM_MESSAGE_WARN_NO,1934,/* PMU工况短信告警信息表 */
TH_WARN_SYS_NO,1950,/* THAVC系统报警信息表 */
TH_WARN_AVC_NO,1951,/* THAVC电厂控制报警信息表 */
TH_WARN_DVC_NO,1952,/* THAVC变电站控制报警信息表 */
TH_WARN_UHVC_NO,1953,/* THAVC特高压控制报警信息表 */
TH_WARN_CVC_NO,1954,/* THAVC协调控制报警信息表 */
TH_WARN_ERROR_NO,1955,/* THAVC严重报警信息表 */
SCADA_OPERATION_MODE_INFO_NO,1980,/* SCADA运行方式信息表 */
PAS_OPERATION_MODE_INFO_NO,1981,/* PAS运行方式信息表 */
CASE_MODEL_INFO_NO,1982,/* CASE模型信息表 */
RESERVE_MON_NO,1983,/* 备用监视告警表 */
TRANS_WARN_NO,1984,/* 转发告警表 */
CASE_GRAPH_INFO_NO,1985,/* CASE图形信息表 */
TEST1998_NO,1998,/* test1998_chn */
TEST_ENG_NO,1999,/* test_chn */
SEIT_NO,2001,/* 状态估计迭代过程表 */
SERVND_NO,2002,/* 状态估计参考节点 */
SEBD_NO,2003,/* 状态估计有功不良数据 */
SEBD1_NO,2004,/* 状态估计无功不良数据 */
SESUS_NO,2005,/* 状态估计有功可疑数据 */
SESUS1_NO,2006,/* 状态估计无功可疑数据 */
SEDBGLOB1_NO,2007,/* 状态估计计算控制参数 */
SEBADANALOG_NO,2008,/* 状态估计遥测坏数据 */
SEBADPOINT_NO,2009,/* 状态估计遥信坏数据 */
SETPERR_NO,2010,/* 状态估计拓扑错误信息 */
SETPSUS_NO,2011,"/* 状态估计拓扑错误辨识结果,  */"
SEUNCHECK_NO,2012,/* 状态估计机组越限信息 */
SELNCHECK_NO,2013,/* 状态估计线路越限信息 */
SELDCHECK_NO,2014,/* 状态估计负荷越限信息 */
SEUNMEAS_NO,2015,/* 状态估计机组估计结果 */
SELNMEAS_NO,2016,/* 状态估计线路估计结果 */
SELDMEAS_NO,2017,/* 状态估计负荷估计结果 */
SEBUSMEAS_NO,2018,/* 状态估计母线估计结果 */
SEXFMEAS_NO,2019,/* 状态估计变压器估计结果 */
SEPMUMEAS_NO,2020,/* 状态估计PMU量测估计结果 */
SEMDNV_NO,2021,/* 状态估计直流系统估计结果 */
SEMATRXGLOB_NO,2022,"/* 状态估计迭代计算参数,  */"
SERCRD_NO,2023,/* 状态估计计算信息 */
PASMESSAGE_NO,2024,/* 应用返回信息 */
PASBSVIO_NO,2025,/* 母线越限信息 */
PASXFVIO_NO,2026,/* 变压器越限信息 */
PASLNVIO_NO,2027,/* 线路越限信息 */
PASUNVIO_NO,2028,/* 机组越限信息 */
PASLDVIO_NO,2029,/* 负荷越限信息 */
PASUNBLST_NO,2030,/* 功率不平衡厂站 */
PASUNBLBS_NO,2031,/* 功率不平衡母线 */
PASST_NO,2032,/* 厂站信息 */
PASBS_NO,2033,/* 母线信息 */
PASISLAND_NO,2034,/* 电气岛信息 */
PASBSL_NO,2035,/* 计算母线信息 */
PASMONGRP_NO,2036,/* 监视组信息 */
PASVLIM_NO,2037,/* 电压限值信息 */
PASDV_NO,2038,/* 地区信息 */
PASLN_NO,2039,/* 线路信息 */
PASLN2_NO,2040,/* 线路端点信息 */
PASBUS_NO,2041,/* 物理母线信息 */
PASUN_NO,2042,/* 机组信息 */
PASLD_NO,2043,/* 负荷信息 */
PASXFMR_NO,2044,/* 变压器信息 */
PASXF_NO,2045,/* 变压器绕组信息 */
PASCP_NO,2046,/* 电容电抗器信息 */
PASDCCNV_NO,2047,/* 换流器信息 */
SERATE_YEAR_NO,2048,/* 年合格率 */
SERATE_MONTH_NO,2049,/* 月合格率 */
SERATE_DAY_NO,2050,/* 日合格率 */
SERATE_HOUR_NO,2051,/* 小时合格率 */
SEMEASBASE_NO,2052,/* 量测基准值 */
SETOPOERROR_NO,2053,/* 拓扑错误信息 */
SERATE_PERIOD_NO,2054,/* 每次计算合格率 */
PASKV_NO,2055,/* 电压等级信息 */
PASCB_NO,2056,/* 断路器刀闸信息 */
PASTAPTY_NO,2057,/* 抽头类型信息 */
PASDCLN_NO,2058,/* 直流线路信息 */
PASSERVERINFO_NO,2059,/* PAS节点主备状态 */
SEDV_NO,2060,/* 计算地区信息 */
PASGLOBAL_NO,2061,/* 实时数据库全局变量表 */
